version;reserved0;flags;invalidLlh;iTOW;lon;lat;height;hMSL;lonHp;latHp;heightHp;hMSLHp;hAcc;vAcc
0;0;('X001', {'invalidLlh': 'U001'});0;221046000;14.19092169;40.828874464;85239.4;43963.8;-10;-36;4;-2;28.8;41.2
0;0;('X001', {'invalidLlh': 'U001'});0;221047000;14.190921578;40.828874563;85212.1;43936.5;-22;-37;1;-5;26.9;38.3
0;0;('X001', {'invalidLlh': 'U001'});0;221048000;14.190921566;40.828874598;85204.3;43928.7;-34;-2;3;-3;27.0;38.5
0;0;('X001', {'invalidLlh': 'U001'});0;221049000;14.190921575;40.828874607;85210.6;43935.0;-25;7;-4;0;26.0;37.2
0;0;('X001', {'invalidLlh': 'U001'});0;221050000;14.19092158;40.828874625;85207.1;43931.5;-20;25;1;-5;26.1;37.3
0;0;('X001', {'invalidLlh': 'U001'});0;221051000;14.190921588;40.828874599;85210.1;43934.5;-12;-1;1;5;26.2;37.5
0;0;('X001', {'invalidLlh': 'U001'});0;221052000;14.190921626;40.828874593;85211.5;43935.8;26;-7;5;-2;26.3;37.7
0;0;('X001', {'invalidLlh': 'U001'});0;221053000;14.190921629;40.828874598;85212.3;43936.7;29;-2;3;-3;26.6;38.1
0;0;('X001', {'invalidLlh': 'U001'});0;221054000;14.190921647;40.828874606;85221.1;43945.5;47;6;1;-5;25.7;37.5
0;0;('X001', {'invalidLlh': 'U001'});0;221055000;14.190921653;40.828874613;85225.9;43950.3;-47;13;-1;3;25.8;37.7
0;0;('X001', {'invalidLlh': 'U001'});0;221056000;14.190921648;40.828874621;85226.2;43950.6;48;21;2;-4;25.9;37.9
0;0;('X001', {'invalidLlh': 'U001'});0;221057000;14.190921645;40.828874614;85230.6;43954.9;45;14;-4;-1;26.1;38.1
0;0;('X001', {'invalidLlh': 'U001'});0;221058000;14.19092163;40.828874583;85233.0;43957.4;30;-17;0;4;26.3;38.4
0;0;('X001', {'invalidLlh': 'U001'});0;221059000;14.190921634;40.828874581;85232.1;43956.5;34;-19;1;5;26.5;38.7
0;0;('X001', {'invalidLlh': 'U001'});0;221060000;14.190921646;40.828874592;85231.6;43956.0;46;-8;-4;0;25.7;37.6
0;0;('X001', {'invalidLlh': 'U001'});0;221061000;14.190921643;40.828874596;85231.0;43955.4;43;-4;0;4;25.8;37.7
0;0;('X001', {'invalidLlh': 'U001'});0;221062000;14.190921665;40.828874599;85224.3;43948.6;-35;-1;3;-4;26.0;38.0
0;0;('X001', {'invalidLlh': 'U001'});0;221063000;14.190921661;40.828874594;85223.8;43948.1;-39;-6;-2;1;26.2;38.3
0;0;('X001', {'invalidLlh': 'U001'});0;221064000;14.190921654;40.82887458;85220.3;43944.7;-46;-20;3;-3;27.1;39.2
0;0;('X001', {'invalidLlh': 'U001'});0;221065000;14.190921653;40.828874586;85227.9;43952.3;-47;-14;-1;3;27.3;39.5
0;0;('X001', {'invalidLlh': 'U001'});0;221066000;14.190921675;40.828874596;85232.1;43956.5;-25;-4;1;5;27.4;39.6
0;0;('X001', {'invalidLlh': 'U001'});0;221067000;14.19092171;40.828874594;85234.8;43959.2;10;-6;-2;2;27.6;39.9
0;0;('X001', {'invalidLlh': 'U001'});0;221068000;14.190921692;40.828874598;85230.6;43955.0;-8;-2;-4;0;27.7;40.2
0;0;('X001', {'invalidLlh': 'U001'});0;221069000;14.190921707;40.8288746;85230.7;43955.1;7;0;-3;1;28.0;40.6
0;0;('X001', {'invalidLlh': 'U001'});0;221070000;14.190921723;40.828874608;85227.4;43951.8;23;8;4;-2;25.9;37.8
0;0;('X001', {'invalidLlh': 'U001'});0;221071000;14.190921748;40.828874624;85233.6;43958.0;48;24;-4;0;26.0;37.9
0;0;('X001', {'invalidLlh': 'U001'});0;221072000;14.19092174;40.828874611;85239.8;43964.1;40;11;-2;1;26.2;38.1
0;0;('X001', {'invalidLlh': 'U001'});0;221073000;14.190921766;40.828874585;85246.2;43970.6;-34;-15;2;-4;26.4;38.4
0;0;('X001', {'invalidLlh': 'U001'});0;221074000;14.190921778;40.828874592;85254.4;43978.7;-22;-8;4;-3;26.6;38.7
0;0;('X001', {'invalidLlh': 'U001'});0;221075000;14.190921791;40.828874582;85257.9;43982.3;-9;-18;-1;3;26.9;39.1
0;0;('X001', {'invalidLlh': 'U001'});0;221076000;14.190921638;40.828874649;85213.9;43938.2;38;49;-1;2;25.9;37.9
0;0;('X001', {'invalidLlh': 'U001'});0;221077000;14.190921568;40.828874682;85208.0;43932.3;-32;-18;0;3;25.3;37.1
0;0;('X001', {'invalidLlh': 'U001'});0;221078000;14.190921582;40.828874658;85209.0;43933.4;-18;-42;0;4;25.5;37.3
0;0;('X001', {'invalidLlh': 'U001'});0;221079000;14.190921595;40.82887466;85205.1;43929.5;-5;-40;1;5;25.7;37.6
0;0;('X001', {'invalidLlh': 'U001'});0;221080000;14.190921613;40.82887472;85205.6;43930.0;13;20;-4;0;24.6;36.6
0;0;('X001', {'invalidLlh': 'U001'});0;221081000;14.190921628;40.828874709;85213.1;43937.5;28;9;1;-5;24.8;36.8
0;0;('X001', {'invalidLlh': 'U001'});0;221082000;14.190921645;40.828874717;85215.6;43940.0;45;17;-4;0;24.9;37.1
0;0;('X001', {'invalidLlh': 'U001'});0;221083000;14.190921643;40.828874709;85212.8;43937.2;43;9;-2;2;25.2;37.4
0;0;('X001', {'invalidLlh': 'U001'});0;221084000;14.190921626;40.828874698;85209.9;43934.3;26;-2;-1;3;24.1;36.3
0;0;('X001', {'invalidLlh': 'U001'});0;221085000;14.190921635;40.828874685;85207.2;43931.6;35;-15;2;-4;24.2;36.5
0;0;('X001', {'invalidLlh': 'U001'});0;221086000;14.190921655;40.828874709;85210.9;43935.3;-45;9;-1;3;24.3;36.7
0;0;('X001', {'invalidLlh': 'U001'});0;221087000;14.190921649;40.828874716;85219.6;43944.0;49;16;-4;0;24.5;37.0
0;0;('X001', {'invalidLlh': 'U001'});0;221088000;14.190921643;40.828874713;85222.9;43947.3;43;13;-1;3;24.7;37.3
0;0;('X001', {'invalidLlh': 'U001'});0;221089000;14.190921642;40.828874723;85218.0;43942.4;42;23;0;4;25.0;37.6
0;0;('X001', {'invalidLlh': 'U001'});0;221090000;14.19092164;40.828874689;85215.9;43940.3;40;-11;-1;3;24.2;36.4
0;0;('X001', {'invalidLlh': 'U001'});0;221091000;14.190921664;40.828874666;85220.7;43945.1;-36;-34;-3;1;24.3;36.6
0;0;('X001', {'invalidLlh': 'U001'});0;221092000;14.190921645;40.828874671;85226.7;43951.1;45;-29;-3;1;24.5;36.9
0;0;('X001', {'invalidLlh': 'U001'});0;221093000;14.190921659;40.8288747;85229.7;43954.0;-41;0;-3;0;24.7;37.2
0;0;('X001', {'invalidLlh': 'U001'});0;221094000;14.190921681;40.828874713;85229.1;43953.4;-19;13;1;4;25.0;37.6
0;0;('X001', {'invalidLlh': 'U001'});0;221095000;14.190921618;40.828874706;85225.8;43950.1;18;6;-2;1;24.5;36.1
0;0;('X001', {'invalidLlh': 'U001'});0;221096000;14.190921635;40.82887468;85223.9;43948.3;35;-20;-1;3;24.7;36.3
0;0;('X001', {'invalidLlh': 'U001'});0;221097000;14.190921641;40.828874693;85230.0;43954.4;41;-7;0;4;24.9;36.6
0;0;('X001', {'invalidLlh': 'U001'});0;221098000;14.190921583;40.828874712;85234.6;43959.0;-17;12;-4;0;25.1;37.0
0;0;('X001', {'invalidLlh': 'U001'});0;221099000;14.190921587;40.828874731;85243.2;43967.6;-13;31;2;-4;25.4;37.4
0;0;('X001', {'invalidLlh': 'U001'});0;221100000;14.190921594;40.828874751;85258.0;43982.4;-6;-49;0;4;24.6;35.4
0;0;('X001', {'invalidLlh': 'U001'});0;221101000;14.190921602;40.828874771;85264.0;43988.4;2;-29;0;4;24.7;35.5
0;0;('X001', {'invalidLlh': 'U001'});0;221101703;14.190921587;40.828874801;85264.2;43988.6;-13;1;2;-4;11512.6;8140.6
0;0;('X001', {'invalidLlh': 'U001'});0;221102500;14.19090264;40.828894946;72105.9;30830.2;40;46;-1;2;34615.4;47548.5
0;0;('X001', {'invalidLlh': 'U001'});0;221103000;14.190912128;40.828884997;77270.8;35995.1;28;-3;-2;1;13663.0;16529.8
0;0;('X001', {'invalidLlh': 'U001'});0;221104000;14.190909734;40.828879599;77091.6;35815.9;34;-1;-4;-1;8347.7;11409.300000000001
0;0;('X001', {'invalidLlh': 'U001'});0;221105000;14.190907049;40.828878549;76710.0;35434.4;49;49;0;4;5917.1;8254.800000000001
0;0;('X001', {'invalidLlh': 'U001'});0;221106000;14.190905777;40.828878687;83660.4;42384.8;-23;-13;4;-2;2466.0;3287.9
0;0;('X001', {'invalidLlh': 'U001'});0;221107000;14.190900974;40.828875722;85284.4;44008.8;-26;22;4;-2;1841.3;2518.1
0;0;('X001', {'invalidLlh': 'U001'});0;221108000;14.190901541;40.828876724;86500.2;45224.6;41;24;2;-4;1440.7;1939.2
0;0;('X001', {'invalidLlh': 'U001'});0;221109000;14.190901636;40.828877563;86078.4;44802.8;36;-37;4;-2;716.6;842.8
0;0;('X001', {'invalidLlh': 'U001'});0;221110000;14.190903023;40.82887693;85714.1;44438.5;23;30;1;-5;494.5;574.1
0;0;('X001', {'invalidLlh': 'U001'});0;221111000;14.190903527;40.828876584;85525.0;44249.4;27;-16;0;4;334.2;411.2
0;0;('X001', {'invalidLlh': 'U001'});0;221112000;14.190904046;40.828876176;85402.3;44126.7;46;-24;3;-3;261.5;331.9
0;0;('X001', {'invalidLlh': 'U001'});0;221113000;14.190904625;40.828875868;85299.9;44024.3;25;-32;-1;3;219.9;284.8
0;0;('X001', {'invalidLlh': 'U001'});0;221114000;14.190905225;40.828875536;85205.2;43929.5;25;36;2;-5;193.8;254.4
0;0;('X001', {'invalidLlh': 'U001'});0;221115000;14.190905751;40.828875203;85096.4;43820.8;-49;3;4;-2;176.3;233.5
0;0;('X001', {'invalidLlh': 'U001'});0;221116000;14.190906201;40.82887492;84992.5;43716.9;1;20;-5;-1;164.1;218.6
0;0;('X001', {'invalidLlh': 'U001'});0;221117000;14.190906617;40.82887467;84894.0;43618.4;17;-30;0;4;155.2;207.7
0;0;('X001', {'invalidLlh': 'U001'});0;221118000;14.190907014;40.828874497;84802.8;43527.1;14;-3;-2;1;148.5;199.3
0;0;('X001', {'invalidLlh': 'U001'});0;221119000;14.190907366;40.82887435;84720.2;43444.6;-34;50;2;-4;143.3;192.5
0;0;('X001', {'invalidLlh': 'U001'});0;221120000;14.190907665;40.828874256;84643.7;43368.1;-35;-44;-3;1;138.6;186.7
0;0;('X001', {'invalidLlh': 'U001'});0;221121000;14.190907915;40.828874154;84572.4;43296.8;15;-46;4;-2;134.8;181.8
0;0;('X001', {'invalidLlh': 'U001'});0;221122000;14.190908158;40.828874067;84499.7;43224.1;-42;-33;-3;1;132.2;178.5
0;0;('X001', {'invalidLlh': 'U001'});0;221123000;14.190908438;40.828873968;84440.8;43165.2;38;-32;-2;2;129.7;174.8
0;0;('X001', {'invalidLlh': 'U001'});0;221124000;14.190908707;40.828873859;84396.4;43120.7;7;-41;4;-3;127.0;170.8
0;0;('X001', {'invalidLlh': 'U001'});0;221125000;14.190908923;40.828873778;84355.0;43079.3;23;-22;0;3;124.6;167.2
0;0;('X001', {'invalidLlh': 'U001'});0;221126000;14.190909126;40.828873649;84313.7;43038.0;26;49;-3;0;122.7;164.8
0;0;('X001', {'invalidLlh': 'U001'});0;221127000;14.19090927;40.828873542;84280.1;43004.5;-30;42;1;5;120.8;162.1
0;0;('X001', {'invalidLlh': 'U001'});0;221128000;14.190909431;40.828873447;84257.8;42982.2;31;47;-2;2;118.9;159.5
0;0;('X001', {'invalidLlh': 'U001'});0;221129000;14.190909581;40.828873401;84242.3;42966.7;-19;1;3;-3;117.3;157.1
0;0;('X001', {'invalidLlh': 'U001'});0;221130000;14.190909709;40.828873372;84225.4;42949.7;9;-28;4;-3;115.7;155.0
0;0;('X001', {'invalidLlh': 'U001'});0;221131000;14.190909816;40.828873339;84213.9;42938.2;16;39;-1;2;114.1;153.0
0;0;('X001', {'invalidLlh': 'U001'});0;221132000;14.190909902;40.828873321;84202.6;42926.9;2;21;-4;-1;112.7;151.1
0;0;('X001', {'invalidLlh': 'U001'});0;221133000;14.190909981;40.828873331;84197.6;42922.0;-19;31;-4;0;111.7;149.5
0;0;('X001', {'invalidLlh': 'U001'});0;221134000;14.190910084;40.828873332;84187.6;42912.0;-16;32;-4;0;110.9;148.2
0;0;('X001', {'invalidLlh': 'U001'});0;221135000;14.190910181;40.828873336;84178.5;42902.8;-19;36;5;-2;109.5;146.6
0;0;('X001', {'invalidLlh': 'U001'});0;221136000;14.190910244;40.828873326;84176.5;42900.9;44;26;-5;-1;108.1;145.1
0;0;('X001', {'invalidLlh': 'U001'});0;221137000;14.190910274;40.828873314;84175.1;42899.5;-26;14;1;-5;107.6;147.4
0;0;('X001', {'invalidLlh': 'U001'});0;221138000;14.190910317;40.82887363;84188.8;42913.2;17;30;-2;2;103.8;143.2
0;0;('X001', {'invalidLlh': 'U001'});0;221139000;14.190910381;40.828874078;84224.8;42949.1;-19;-22;-2;1;101.5;140.1
0;0;('X001', {'invalidLlh': 'U001'});0;221140000;14.190910423;40.828874762;84275.5;42999.9;23;-38;-5;-1;99.6;137.6
0;0;('X001', {'invalidLlh': 'U001'});0;221141000;14.190910522;40.828875469;84330.9;43055.2;22;-31;-1;2;98.4;135.8
0;0;('X001', {'invalidLlh': 'U001'});0;221142000;14.190910608;40.828876085;84375.7;43100.1;8;-15;-3;1;97.5;134.4
0;0;('X001', {'invalidLlh': 'U001'});0;221143000;14.190910732;40.828876602;84418.4;43142.8;32;2;4;-2;96.7;133.2
0;0;('X001', {'invalidLlh': 'U001'});0;221144000;14.19091085;40.828876999;84452.4;43176.8;-50;-1;4;-2;95.8;132.1
0;0;('X001', {'invalidLlh': 'U001'});0;221145000;14.190910955;40.828877353;84491.4;43215.8;-45;-47;4;-2;94.7;130.7
0;0;('X001', {'invalidLlh': 'U001'});0;221146000;14.190911068;40.828877605;84527.7;43252.0;-32;5;-3;0;93.7;129.6
0;0;('X001', {'invalidLlh': 'U001'});0;221147000;14.190911192;40.82887778;84551.1;43275.4;-8;-20;1;4;93.2;129.3
0;0;('X001', {'invalidLlh': 'U001'});0;221148000;14.190911311;40.828877913;84574.4;43298.7;11;13;4;-3;92.5;128.3
0;0;('X001', {'invalidLlh': 'U001'});0;221149000;14.19091142;40.828878017;84598.6;43323.0;20;17;-4;0;91.7;126.9
0;0;('X001', {'invalidLlh': 'U001'});0;221150000;14.190911554;40.828878097;84621.8;43346.1;-46;-3;-2;1;90.4;125.7
0;0;('X001', {'invalidLlh': 'U001'});0;221151000;14.190911686;40.82887816;84645.0;43369.4;-14;-40;0;4;89.7;124.7
0;0;('X001', {'invalidLlh': 'U001'});0;221152000;14.190911808;40.828878187;84667.7;43392.1;8;-13;-3;1;89.0;123.7
0;0;('X001', {'invalidLlh': 'U001'});0;221153000;14.190911933;40.828878213;84689.4;43413.8;33;13;4;-2;88.2;122.9
0;0;('X001', {'invalidLlh': 'U001'});0;221154000;14.190912055;40.828878179;84714.4;43438.8;-45;-21;4;-2;87.7;122.1
0;0;('X001', {'invalidLlh': 'U001'});0;221155000;14.190912188;40.828878112;84724.3;43448.7;-12;12;3;-3;87.1;121.1
0;0;('X001', {'invalidLlh': 'U001'});0;221156000;14.190912276;40.828878021;84735.6;43460.0;-24;21;-4;0;86.6;120.3
0;0;('X001', {'invalidLlh': 'U001'});0;221157000;14.19091236;40.828877881;84743.9;43468.3;-40;-19;-1;3;86.4;119.8
0;0;('X001', {'invalidLlh': 'U001'});0;221158000;14.190912441;40.828877744;84758.3;43482.6;41;44;3;-4;86.2;119.7
0;0;('X001', {'invalidLlh': 'U001'});0;221159000;14.190912532;40.828877608;84770.6;43495.0;32;8;-4;0;86.1;119.6
0;0;('X001', {'invalidLlh': 'U001'});0;221160000;14.190912577;40.828877441;84774.9;43499.3;-23;41;-1;3;85.6;119.2
0;0;('X001', {'invalidLlh': 'U001'});0;221161000;14.190912617;40.828877272;84769.2;43493.6;17;-28;2;-4;84.9;118.5
0;0;('X001', {'invalidLlh': 'U001'});0;221162000;14.190912632;40.828877113;84759.7;43484.1;32;13;-3;1;84.3;117.8
0;0;('X001', {'invalidLlh': 'U001'});0;221163000;14.190912654;40.828876961;84749.1;43473.5;-46;-39;1;5;83.9;117.1
0;0;('X001', {'invalidLlh': 'U001'});0;221164000;14.190912731;40.828876818;84739.4;43463.8;31;18;4;-2;83.6;116.9
0;0;('X001', {'invalidLlh': 'U001'});0;221165000;14.190912788;40.828876676;84726.8;43451.1;-12;-24;-2;1;83.0;115.9
0;0;('X001', {'invalidLlh': 'U001'});0;221166000;14.190912792;40.828876587;84687.6;43411.9;-8;-13;-4;-1;82.0;114.2
0;0;('X001', {'invalidLlh': 'U001'});0;221167000;14.190912839;40.828876636;84718.1;43442.5;39;36;1;5;79.8;110.9
0;0;('X001', {'invalidLlh': 'U001'});0;221168000;14.19091292;40.828876768;84790.9;43515.3;20;-32;-1;3;78.8;109.2
0;0;('X001', {'invalidLlh': 'U001'});0;221169000;14.190913059;40.828876909;84881.2;43605.6;-41;9;2;-4;78.2;108.5
0;0;('X001', {'invalidLlh': 'U001'});0;221170000;14.190913226;40.828877071;84987.6;43712.0;26;-29;-4;0;77.6;107.8
0;0;('X001', {'invalidLlh': 'U001'});0;221171000;14.190913414;40.828877167;85098.4;43822.8;14;-33;4;-2;77.2;107.3
0;0;('X001', {'invalidLlh': 'U001'});0;221172000;14.190913616;40.828877231;85208.8;43933.2;16;31;-2;2;76.9;106.7
0;0;('X001', {'invalidLlh': 'U001'});0;221173000;14.19091382;40.828877253;85294.9;44019.3;20;-47;-1;3;76.4;106.0
0;0;('X001', {'invalidLlh': 'U001'});0;221174000;14.190913989;40.828877211;85358.5;44082.9;-11;11;5;-1;75.8;105.1
0;0;('X001', {'invalidLlh': 'U001'});0;221175000;14.190914126;40.828877182;85417.8;44142.1;26;-18;-2;1;75.4;104.4
0;0;('X001', {'invalidLlh': 'U001'});0;221176000;14.190914265;40.828877153;85470.8;44195.2;-35;-47;-2;2;74.8;103.9
0;0;('X001', {'invalidLlh': 'U001'});0;221177000;14.190914416;40.828877138;85516.5;44240.8;16;38;5;-2;74.3;103.3
0;0;('X001', {'invalidLlh': 'U001'});0;221178000;14.190914564;40.828877154;85552.1;44276.5;-36;-46;1;5;74.0;102.9
0;0;('X001', {'invalidLlh': 'U001'});0;221179000;14.190914689;40.82887715;85582.3;44306.6;-11;-50;3;-4;73.3;101.7
0;0;('X001', {'invalidLlh': 'U001'});0;221180000;14.190914805;40.828877146;85583.9;44308.3;5;46;-1;3;72.7;100.9
0;0;('X001', {'invalidLlh': 'U001'});0;221181000;14.190914913;40.828877135;85568.7;44293.1;13;35;-3;1;72.3;100.5
0;0;('X001', {'invalidLlh': 'U001'});0;221182000;14.190915017;40.828877082;85547.3;44271.7;17;-18;3;-3;72.0;100.0
0;0;('X001', {'invalidLlh': 'U001'});0;221183000;14.190915085;40.828877029;85519.4;44243.8;-15;29;4;-2;71.7;99.5
0;0;('X001', {'invalidLlh': 'U001'});0;221184000;14.190915144;40.828876962;85488.5;44212.8;44;-38;5;-2;71.4;99.0
0;0;('X001', {'invalidLlh': 'U001'});0;221185000;14.190915201;40.828876893;85462.4;44186.8;1;-7;4;-2;71.2;98.4
0;0;('X001', {'invalidLlh': 'U001'});0;221186000;14.190915253;40.828876802;85437.7;44162.1;-47;2;-3;1;71.2;97.8
0;0;('X001', {'invalidLlh': 'U001'});0;221187000;14.190915323;40.828876671;85412.3;44136.7;23;-29;3;-3;70.7;97.3
0;0;('X001', {'invalidLlh': 'U001'});0;221188000;14.190915359;40.828876489;85384.1;44108.4;-41;-11;1;4;70.4;96.9
0;0;('X001', {'invalidLlh': 'U001'});0;221189000;14.190915368;40.828876261;85328.4;44052.8;-32;-39;4;-2;70.2;96.5
0;0;('X001', {'invalidLlh': 'U001'});0;221190000;14.190915367;40.828876088;85280.5;44004.9;-33;-12;-5;-1;70.1;96.3
0;0;('X001', {'invalidLlh': 'U001'});0;221191000;14.190915351;40.828875971;85230.6;43955.0;-49;-29;-4;0;69.6;95.9
0;0;('X001', {'invalidLlh': 'U001'});0;221192000;14.190915341;40.82887588;85188.2;43912.6;41;-20;2;-4;69.5;95.6
0;0;('X001', {'invalidLlh': 'U001'});0;221193000;14.190915362;40.828875772;85157.0;43881.3;-38;-28;0;3;69.5;95.1
0;0;('X001', {'invalidLlh': 'U001'});0;221194000;14.190915366;40.828875619;85123.2;43847.5;-34;19;2;-5;69.0;94.8
0;0;('X001', {'invalidLlh': 'U001'});0;221195000;14.190915356;40.828875433;85086.3;43810.7;-44;33;3;-3;68.6;94.7
0;0;('X001', {'invalidLlh': 'U001'});0;221196000;14.190915264;40.828875344;85041.2;43765.5;-36;44;2;-5;68.2;94.1
0;0;('X001', {'invalidLlh': 'U001'});0;221197000;14.190915287;40.828875324;85053.7;43778.1;-13;24;-3;1;66.9;92.1
0;0;('X001', {'invalidLlh': 'U001'});0;221198000;14.190915369;40.828875352;85100.0;43824.4;-31;-48;0;4;66.0;87.9
0;0;('X001', {'invalidLlh': 'U001'});0;221199000;14.19091545;40.82887536;85146.2;43870.6;50;-40;2;-4;65.5;86.4
0;0;('X001', {'invalidLlh': 'U001'});0;221200000;14.190915517;40.828875381;85187.6;43911.9;17;-19;-4;-1;65.2;86.0
0;0;('X001', {'invalidLlh': 'U001'});0;221201000;14.190915616;40.828875419;85229.9;43954.2;16;19;-1;2;65.0;85.7
0;0;('X001', {'invalidLlh': 'U001'});0;221202000;14.190915704;40.828875457;85266.0;43990.3;4;-43;0;3;64.7;85.4
0;0;('X001', {'invalidLlh': 'U001'});0;221203000;14.190915764;40.828875462;85290.5;44014.8;-36;-38;5;-2;64.7;85.6
0;0;('X001', {'invalidLlh': 'U001'});0;221204000;14.190915837;40.828875489;85307.0;44031.3;37;-11;0;3;64.5;85.1
0;0;('X001', {'invalidLlh': 'U001'});0;221205000;14.190915884;40.828875545;85321.1;44045.4;-16;45;1;4;64.4;84.7
0;0;('X001', {'invalidLlh': 'U001'});0;221206000;14.190915934;40.8288756;85333.1;44057.5;34;0;1;-5;64.2;84.3
0;0;('X001', {'invalidLlh': 'U001'});0;221207000;14.190915976;40.828875633;85342.4;44066.7;-24;33;4;-3;64.0;83.9
0;0;('X001', {'invalidLlh': 'U001'});0;221208000;14.190915995;40.828875642;85342.3;44066.7;-5;42;3;-3;63.8;83.6
0;0;('X001', {'invalidLlh': 'U001'});0;221209000;14.190916015;40.82887563;85338.7;44063.1;15;30;-3;1;63.6;83.4
0;0;('X001', {'invalidLlh': 'U001'});0;221210000;14.190916053;40.828875563;85333.5;44057.8;-47;-37;5;-2;62.8;82.4
0;0;('X001', {'invalidLlh': 'U001'});0;221211000;14.190916102;40.828875512;85327.2;44051.6;2;12;2;-4;62.5;82.1
0;0;('X001', {'invalidLlh': 'U001'});0;221212000;14.190916134;40.828875457;85327.8;44052.2;34;-43;-2;2;62.4;82.0
0;0;('X001', {'invalidLlh': 'U001'});0;221213000;14.190916157;40.828875358;85325.6;44050.0;-43;-42;-4;0;62.5;82.0
0;0;('X001', {'invalidLlh': 'U001'});0;221214000;14.190916196;40.828875246;85316.4;44040.8;-4;46;4;-2;62.2;81.6
0;0;('X001', {'invalidLlh': 'U001'});0;221215000;14.190916186;40.828875148;85293.7;44018.1;-14;48;-3;1;61.6;80.6
0;0;('X001', {'invalidLlh': 'U001'});0;221216000;14.19091618;40.828875086;85270.0;43994.3;-20;-14;0;3;61.4;80.2
0;0;('X001', {'invalidLlh': 'U001'});0;221217000;14.190916159;40.82887504;85248.1;43972.5;-41;40;1;-5;61.2;80.0
0;0;('X001', {'invalidLlh': 'U001'});0;221218000;14.190916163;40.828875015;85226.0;43950.4;-37;15;0;4;61.0;79.8
0;0;('X001', {'invalidLlh': 'U001'});0;221219000;14.190916138;40.828874978;85204.1;43928.5;38;-22;1;5;60.9;82.4
0;0;('X001', {'invalidLlh': 'U001'});0;221220000;14.190916154;40.828875022;85174.1;43898.5;-46;22;1;-5;60.4;82.5
0;0;('X001', {'invalidLlh': 'U001'});0;221221000;14.190916181;40.82887507;85139.3;43863.6;-19;-30;3;-4;60.3;82.4
0;0;('X001', {'invalidLlh': 'U001'});0;221222000;14.190916196;40.828875145;85106.3;43830.7;-4;45;3;-3;60.3;82.3
0;0;('X001', {'invalidLlh': 'U001'});0;221223000;14.190916232;40.828875227;85082.0;43806.3;32;27;0;3;60.1;82.2
0;0;('X001', {'invalidLlh': 'U001'});0;221224000;14.190916271;40.828875344;85062.1;43786.5;-29;44;1;5;60.0;82.0
0;0;('X001', {'invalidLlh': 'U001'});0;221225000;14.190916318;40.828875449;85043.2;43767.6;18;49;2;-4;59.9;81.8
0;0;('X001', {'invalidLlh': 'U001'});0;221226000;14.190916379;40.82887548;85021.3;43745.7;-21;-20;3;-3;59.8;81.7
0;0;('X001', {'invalidLlh': 'U001'});0;221227000;14.190916323;40.828875577;85021.4;43745.8;23;-23;4;-2;59.0;80.7
0;0;('X001', {'invalidLlh': 'U001'});0;221228000;14.190916323;40.82887566;85055.1;43779.4;23;-40;1;4;58.8;80.4
0;0;('X001', {'invalidLlh': 'U001'});0;221229000;14.190916376;40.828875743;85095.3;43819.6;-24;43;3;-4;58.8;80.3
0;0;('X001', {'invalidLlh': 'U001'});0;221230000;14.190916447;40.828875827;85143.9;43868.3;47;27;-1;3;58.5;79.6
0;0;('X001', {'invalidLlh': 'U001'});0;221231000;14.190916539;40.828875909;85190.4;43914.8;39;9;4;-2;58.3;79.2
0;0;('X001', {'invalidLlh': 'U001'});0;221232000;14.190916605;40.828875978;85227.0;43951.4;5;-22;0;4;58.3;79.0
0;0;('X001', {'invalidLlh': 'U001'});0;221233000;14.190916691;40.828876031;85261.8;43986.2;-9;31;-2;2;58.4;79.2
0;0;('X001', {'invalidLlh': 'U001'});0;221234000;14.190916752;40.828876069;85288.2;44012.5;-48;-31;2;-5;58.4;79.2
0;0;('X001', {'invalidLlh': 'U001'});0;221235000;14.190916797;40.828876072;85301.1;44025.5;-3;-28;1;-5;57.7;78.5
0;0;('X001', {'invalidLlh': 'U001'});0;221236000;14.190916845;40.828876072;85314.5;44038.8;45;-28;5;-2;57.6;78.4
0;0;('X001', {'invalidLlh': 'U001'});0;221237000;14.19091691;40.828876072;85326.2;44050.6;10;-28;2;-4;57.4;77.9
0;0;('X001', {'invalidLlh': 'U001'});0;221238000;14.190916995;40.828876064;85333.7;44058.1;-5;-36;-3;1;57.1;77.5
0;0;('X001', {'invalidLlh': 'U001'});0;221239000;14.19091708;40.828876051;85335.4;44059.8;-20;-49;4;-2;56.8;76.9
0;0;('X001', {'invalidLlh': 'U001'});0;221240000;14.190917127;40.828876009;85336.4;44060.7;27;9;4;-3;56.7;76.7
0;0;('X001', {'invalidLlh': 'U001'});0;221241000;14.190917155;40.828875967;85331.3;44055.7;-45;-33;3;-3;56.6;76.7
0;0;('X001', {'invalidLlh': 'U001'});0;221242000;14.190917192;40.828875921;85322.9;44047.3;-8;21;-1;3;56.4;76.3
0;0;('X001', {'invalidLlh': 'U001'});0;221243000;14.190917228;40.82887588;85317.2;44041.5;28;-20;2;-5;56.3;76.0
0;0;('X001', {'invalidLlh': 'U001'});0;221244000;14.190917262;40.828875813;85305.5;44029.9;-38;13;-5;-1;56.2;76.9
0;0;('X001', {'invalidLlh': 'U001'});0;221245000;14.190917308;40.828875756;85293.5;44017.9;8;-44;-5;-1;56.2;77.0
